inx,value,variable,name
2016-11-01,2.10723185539246,GPP,a
2016-11-01,0.254780977964401,LE,a
2016-11-01,0,Rainf,a
2017-11-01,0.446115285158157,ET,a
2017-11-01,2.53441023826599,GPP,a
2017-11-01,0.446115285158157,LE,a
2017-11-01,0,Rainf,a
2018-11-01,0.478159636259079,ET,a
2018-11-01,2.97707653045654,GPP,a
2018-11-01,0.478159636259079,LE,a
2018-11-01,0,Rainf,a
2019-11-01,0.408481299877167,ET,a
2019-11-01,2.35409688949585,GPP,a
2019-11-01,0.408481299877167,LE,a
2019-11-01,0,Rainf,a
2013-11-15,0.349130660295486,ET,a
2013-11-15,2.036696434021,GPP,a
2013-11-15,0.349130660295486,LE,a
2013-11-15,0.123777270317078,Rainf,a
2014-11-15,0.298036694526672,ET,a
2014-11-15,1.96160006523132,GPP,a
2014-11-15,0.298036694526672,LE,a
2014-11-15,0.0463145039975643,Rainf,a
2015-11-15,0.298861861228943,ET,a
2015-11-15,1.57339608669281,GPP,a
2015-11-15,0.298861861228943,LE,a
2015-11-15,0.319234371185303,Rainf,a
2016-11-15,0.539631009101868,ET,a
2016-11-15,1.81976866722107,GPP,a
2016-11-15,0.539631009101868,LE,a
2016-11-15,0.488395571708679,Rainf,a
2017-11-15,0.280887007713318,ET,a
2017-11-15,2.15199518203735,GPP,a
2017-11-15,0.280887007713318,LE,a
2017-11-15,0,Rainf,a
2018-11-15,0.414928942918777,ET,a
2018-11-15,2.8974404335022,GPP,a
2018-11-15,0.414928942918777,LE,a
2018-11-15,0,Rainf,a
2019-11-15,0.61723256111145,ET,a
2019-11-15,1.97084975242615,GPP,a
2019-11-15,0.61723256111145,LE,a
2019-11-15,0.461115181446075,Rainf,a
2013-12-01,0.196159720420837,ET,a
2013-12-01,1.9306515455246,GPP,a
2013-12-01,0.196159720420837,LE,a
2013-12-01,0,Rainf,a
2014-12-01,0.276746153831482,ET,a
2014-12-01,1.85825312137604,GPP,a
2014-12-01,0.276746153831482,LE,a
2014-12-01,0.126912787556648,Rainf,a
2015-12-01,0.296917915344238,ET,a
2015-12-01,1.83214068412781,GPP,a
2015-12-01,0.296917915344238,LE,a
2015-12-01,0.1989706158638,Rainf,a
2016-12-01,0.185176551342011,ET,a
2016-12-01,1.92329931259155,GPP,a
2016-12-01,0.185176551342011,LE,a
2016-12-01,0.00108872761484236,Rainf,a
2017-12-01,0.249218448996544,ET,a
2017-12-01,2.03744912147522,GPP,a
2017-12-01,0.249218448996544,LE,a
2017-12-01,7.79423044150462e-06,Rainf,a
2018-12-01,0.654404103755951,ET,a
2018-12-01,2.69973802566528,GPP,a
2018-12-01,0.654404103755951,LE,a
2018-12-01,0.458327233791351,Rainf,a
2019-12-01,0.534793078899384,ET,a
2019-12-01,2.13453674316406,GPP,a
2019-12-01,0.534793078899384,LE,a
2019-12-01,0.383775293827057,Rainf,a
2013-12-15,0.147758886218071,ET,a
2013-12-15,1.81508111953735,GPP,a
2013-12-15,0.147758886218071,LE,a
2013-12-15,0.00761304050683975,Rainf,a
2014-12-15,0.286413013935089,ET,a
2014-12-15,1.85774230957031,GPP,a
2014-12-15,0.286413013935089,LE,a
2014-12-15,0.132276222109795,Rainf,a
2015-12-15,0.177683487534523,ET,a
2015-12-15,1.81035828590393,GPP,a
2015-12-15,0.177683487534523,LE,a
2015-12-15,0,Rainf,a
2016-12-15,0.192590713500977,ET,a
2016-12-15,1.81197834014893,GPP,a
2016-12-15,0.192590713500977,LE,a
2016-12-15,0.0250826589763165,Rainf,a
2017-12-15,0.257345467805862,ET,a
2017-12-15,1.98754262924194,GPP,a
2017-12-15,0.257345467805862,LE,a
2017-12-15,0,Rainf,a
2018-12-15,0.309152454137802,ET,a
2018-12-15,2.66086912155151,GPP,a
2018-12-15,0.309152454137802,LE,a
2018-12-15,0,Rainf,a
2019-12-15,0.374498158693314,ET,a
2019-12-15,2.03542304039001,GPP,a
2019-12-15,0.374498158693314,LE,a
2019-12-15,0.269980639219284,Rainf,a
2013-01-01,0.111347377300262,ET,c
2013-01-01,1.8816454410553,GPP,c
2013-01-01,0.111347377300262,LE,c
2013-01-01,0.0463176295161247,Rainf,c
2014-01-01,0.156790673732758,ET,c
2014-01-01,1.930992603302,GPP,c
2014-01-01,0.156790673732758,LE,c
